,Name,Country,City,Address,Ratings,Weekday,StartingHours,StartingMinutes,EndingHours,EndingMinutes
315,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
316,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
317,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
318,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
319,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
320,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
321,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
322,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
323,Aboil Cafe,US,Washington,5503 Georgia Ave,5.0,6,10,00,13,00
324,Abu Zaad,GB,London,128 Edgware Road,4.5,6,09,00,23,00
325,Abu Zaad,GB,London,128 Edgware Road,4.5,6,09,00,23,00
326,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
327,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
328,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
329,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
330,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
331,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
332,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
333,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
334,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
335,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
336,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
337,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
338,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
339,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
340,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
341,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
342,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
343,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
344,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
345,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
346,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
347,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
348,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
349,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
350,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
351,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
352,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
353,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
354,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
355,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
356,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
357,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
358,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
359,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
360,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
361,Abuela's Tacos,US,Las Vegas,4225 E Sahara Ave,4.5,6,09,00,19,00
362,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
363,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
364,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
365,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
366,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
367,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
368,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
369,Acero,US,Denver,1446 S Broadway,3.5,6,11,00,22,00
370,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
371,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
372,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
373,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
374,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
375,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
376,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
377,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
378,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
379,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
380,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
381,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
382,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
383,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
384,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
385,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
386,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
387,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
388,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
389,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
390,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
391,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
392,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
393,ACMI Cafe & Bar,AU,Melbourne,Federation Square,4.0,6,10,00,00,00
394,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
395,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
396,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
397,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
398,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
399,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
400,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
401,Ad Lib,GB,Glasgow,111 Hope Street,4.0,6,11,00,02,00
402,Adair Kitchen,US,Houston,5161 San Felipe St,4.0,6,08,00,21,00
403,Adair Kitchen,US,Houston,5161 San Felipe St,4.0,6,08,00,21,00
404,Adair Kitchen,US,Houston,5161 San Felipe St,4.0,6,08,00,21,00
405,Adair Kitchen,US,Houston,5161 San Felipe St,4.0,6,08,00,21,00
406,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
407,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
408,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
409,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
410,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
411,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
412,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
413,Adam's Cafe,GB,Liverpool,210a Smithdown Road,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
414,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
415,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
416,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
417,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
418,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
419,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
420,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
421,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
422,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
423,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
424,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
425,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
426,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
427,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
428,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
429,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
430,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
431,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
432,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
433,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
434,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
435,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
436,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
437,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
438,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
439,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
440,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
441,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
442,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
443,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
444,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
445,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
446,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
447,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
448,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
449,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
450,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
451,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
452,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
453,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
454,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
455,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
456,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
457,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
458,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
459,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
460,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
461,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
462,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
463,Addie's Thai Cafe,GB,London,121 Earl's Court Road,4.0,6,18,00,22,30
464,Adela's Italian,US,Phoenix,4041 E Thomas Rd,4.5,6,14,00,21,00
465,Adela's Italian,US,Phoenix,4041 E Thomas Rd,4.5,6,14,00,21,00
466,Adelitas Cocina y Cantina,US,Denver,1294 S Broadway,4.0,6,10,00,22,00
467,Adelitas Cocina y Cantina,US,Denver,1294 S Broadway,4.0,6,10,00,22,00
468,Adelita's Taqueria,US,San Jose,1896 Curtner Ave,4.0,6,09,00,21,30
469,Adelita's Taqueria,US,San Jose,1896 Curtner Ave,4.0,6,09,00,21,30
470,Adelita's Taqueria,US,San Jose,1896 Curtner Ave,4.0,6,09,00,21,30
471,Adelita's Taqueria,US,San Jose,1896 Curtner Ave,4.0,6,09,00,21,30
472,Adelphi Grill,AU,Perth,14 Mill St,3.5,6,11,30,21,30
473,Adelphi Grill,AU,Perth,14 Mill St,3.5,6,11,30,21,30
474,Adelphi Grill,AU,Perth,14 Mill St,3.5,6,11,30,21,30
475,Adelphi Grill,AU,Perth,14 Mill St,3.5,6,11,30,21,30
476,Adelphi Grill,AU,Perth,14 Mill St,3.5,6,11,30,21,30
477,Adelphi Grill,AU,Perth,14 Mill St,3.5,6,11,30,21,30
478,Admiral Codrington,GB,London,17 Mossop Street,4.0,6,12,00,22,30
479,Admiral Codrington,GB,London,17 Mossop Street,4.0,6,12,00,22,30
480,Admiral Codrington,GB,London,17 Mossop Street,4.0,6,12,00,22,30
481,Admiral Codrington,GB,London,17 Mossop Street,4.0,6,12,00,22,30
482,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
483,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
484,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
485,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
486,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
487,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
488,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
489,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
490,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
491,Adobo Dragon,US,Phoenix,915 N Central Ave,4.0,6,11,00,20,00
492,Aero Cafe & Bar,AU,Sydney,Shop 2,4.5,6,10,00,22,00
493,Aero Cafe & Bar,AU,Sydney,Shop 2,4.5,6,10,00,22,00
494,Aero Cafe & Bar,AU,Sydney,Shop 2,4.5,6,10,00,22,00
495,Aero Cafe & Bar,AU,Sydney,Shop 2,4.5,6,10,00,22,00
496,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
497,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
498,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
499,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
500,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
501,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
502,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
503,Affogato,AU,Melbourne,29 Hardware,4.0,6,07,30,16,00
504,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
505,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
506,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
507,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
508,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
509,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
510,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
511,Afghan Express,US,Houston,5600 Hilcroft St,4.5,6,11,00,22,00
512,African Kitchen Gallery,GB,London,102 Drummond Street,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
513,African Kitchen Gallery,GB,London,102 Drummond Street,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
514,African Kitchen Gallery,GB,London,102 Drummond Street,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
515,African Kitchen Gallery,GB,London,102 Drummond Street,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
516,Agave Mexican Grill,US,San Jose,17 S 4th St,4.0,6,10,00,19,00
517,Agave Mexican Grill,US,San Jose,17 S 4th St,4.0,6,10,00,19,00
518,Agha's Gyro Express,US,San Jose,300 S 2nd St,4.5,4,11,00,18,00
519,Agha's Gyro Express,US,San Jose,300 S 2nd St,4.5,4,11,00,18,00
520,Agha's Gyro Express,US,San Jose,300 S 2nd St,4.5,4,11,00,18,00
521,Agha's Gyro Express,US,San Jose,300 S 2nd St,4.5,4,11,00,18,00
522,Agha's Gyro Express,US,San Jose,300 S 2nd St,4.5,4,11,00,18,00
523,Agha's Gyro Express,US,San Jose,300 S 2nd St,4.5,4,11,00,18,00
524,AikoPops,US,Denver,1284 S Pearl St,5.0,6,11,00,18,00
525,AikoPops,US,Denver,1284 S Pearl St,5.0,6,11,00,18,00
526,Aim Thai Restaurant,US,Houston,9734 W Montgomery Rd,5.0,6,10,00,20,00
527,Aim Thai Restaurant,US,Houston,9734 W Montgomery Rd,5.0,6,10,00,20,00
528,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
529,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
530,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
531,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
532,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
533,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
534,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
535,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
536,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
537,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
538,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
539,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
540,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
541,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
542,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
543,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
544,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
545,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
546,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
547,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
548,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
549,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
550,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
551,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
552,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
553,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
554,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
555,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
556,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
557,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
558,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
559,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
560,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
561,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
562,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
563,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
564,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
565,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
566,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
567,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
568,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
569,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
570,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
571,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
572,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
573,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
574,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
575,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
576,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
577,Ainslie Bar and Bistro - Mercure,AU,Braddon,Cnr Ainslie & Limestone Ave,0.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
578,Aisuru Sushi,AU,Perth,208 William St,4.0,6,18,00,21,30
579,Aisuru Sushi,AU,Perth,208 William St,4.0,6,18,00,21,30
580,Aita,US,Brooklyn,132 Greene Ave,4.0,6,11,00,22,15
581,Aita,US,Brooklyn,132 Greene Ave,4.0,6,11,00,22,15
582,Aix Café Creperie Salon,AU,Melbourne,24 Centre Pl,4.0,6,08,00,16,00
583,Aix Café Creperie Salon,AU,Melbourne,24 Centre Pl,4.0,6,08,00,16,00
584,AJ Vietnamese Noodle House,AU,Brisbane,70 Charlotte St,3.5,5,11,00,21,00
585,AJ Vietnamese Noodle House,AU,Brisbane,70 Charlotte St,3.5,5,11,00,21,00
586,Ajisen Ramen,AU,Melbourne,130 Bourke St,3.5,6,12,00,21,30
587,Ajisen Ramen,AU,Melbourne,"Shop GD 13, Melbourne Central",3.5,6,11,30,21,00
588,Ajisen Ramen,AU,Melbourne,"Shop GD 13, Melbourne Central",3.5,6,11,30,21,00
